区分,一般名コード,一般名処方の標準的な記載,成分名,規格,一般名処方加算対象,例外コード,同一剤形・規格内の最低薬価,備考,薬価基準収載医薬品コード_例外コード,品名_例外コード,備考_例外コード
内用薬,6179001F3ZZZ,【般】ボリコナゾール錠１００ｍｇ,ボリコナゾール,１００ｍｇ１錠,加算1,,510.7,,,,
内用薬,6191001F1ZZZ,【般】アンピシリン・クロキサシリンＮａ配合錠,アンピシリン水和物・クロキサシリンナトリウム水和物,（２５０ｍｇ）１錠,加算1,,24.8,,,,
内用薬,6219001F1ZZZ,【般】サラゾスルファピリジン錠５００ｍｇ,サラゾスルファピリジン,５００ｍｇ１錠,"加算1,2",,8.5,先発品はサラゾピリン錠５００ｍｇ,,,
内用薬,6219001H1ZZZ,【般】サラゾスルファピリジン腸溶錠５００ｍｇ,サラゾスルファピリジン,５００ｍｇ１錠,"加算1,2",,21.1,先発品はアザルフィジンＥＮ錠５００ｍｇ,,,
内用薬,6219001H2ZZZ,【般】サラゾスルファピリジン腸溶錠２５０ｍｇ,サラゾスルファピリジン,２５０ｍｇ１錠,"加算1,2",,13.4,先発品はアザルフィジンＥＮ錠２５０ｍｇ,,,
内用薬,6241002F1ZZZ,【般】ピペミド酸錠２５０ｍｇ,ピペミド酸水和物,２５０ｍｇ１錠,"加算1,2",,6.8,,,,
内用薬,6241008F1ZZZ,【般】シプロフロキサシン錠１００ｍｇ,シプロフロキサシン塩酸塩,１００ｍｇ１錠,"加算1,2",,10.6,,,,
内用薬,6241008F2ZZZ,【般】シプロフロキサシン錠２００ｍｇ,シプロフロキサシン塩酸塩,２００ｍｇ１錠,"加算1,2",,12.6,,,,
内用薬,6241010C1ZZZ,【般】トスフロキサシントシル酸塩細粒１５％,トスフロキサシントシル酸塩水和物,１５０ｍｇ１ｇ,"加算1,2",,180.4,,,,
内用薬,6241010F1ZZZ,【般】トスフロキサシントシル酸塩錠７５ｍｇ,トスフロキサシントシル酸塩水和物,７５ｍｇ１錠,"加算1,2",,31,,,,
内用薬,6241010F2ZZZ,【般】トスフロキサシントシル酸塩錠１５０ｍｇ,トスフロキサシントシル酸塩水和物,１５０ｍｇ１錠,"加算1,2",,33.6,,,,
内用薬,6241013C2ZZZ,【般】レボフロキサシン細粒１０％,レボフロキサシン水和物,１００ｍｇ１ｇ（レボフロキサシンとして）,"加算1,2",,45.5,,,,
内用薬,6241013F2ZZZ,【般】レボフロキサシン錠２５０ｍｇ,レボフロキサシン水和物,２５０ｍｇ１錠（レボフロキサシンとして）,"加算1,2",,45.5,,,,
内用薬,6241013F3ZZZ,【般】レボフロキサシン錠５００ｍｇ,レボフロキサシン水和物,５００ｍｇ１錠（レボフロキサシンとして）,"加算1,2",,78.5,,,,
内用薬,6241013F4ZZZ,【般】レボフロキサシン口腔内崩壊錠２５０ｍｇ,レボフロキサシン水和物,２５０ｍｇ１錠（レボフロキサシンとして）,加算1,,45.5,,,,
内用薬,6241013F5ZZZ,【般】レボフロキサシン口腔内崩壊錠５００ｍｇ,レボフロキサシン水和物,５００ｍｇ１錠（レボフロキサシンとして）,加算1,,78.5,,,,
内用薬,6241013F6ZZZ,【般】レボフロキサシン粒状錠２５０ｍｇ,レボフロキサシン水和物,２５０ｍｇ１包（レボフロキサシンとして）,加算1,,45.5,,,,
内用薬,6241013F7ZZZ,【般】レボフロキサシン粒状錠５００ｍｇ,レボフロキサシン水和物,５００ｍｇ１包（レボフロキサシンとして）,加算1,,78.5,,,,
内用薬,6241013S2ZZZ,【般】レボフロキサシン経口液２５０ｍｇ１０ｍＬ,レボフロキサシン水和物,２５０ｍｇ１０ｍＬ１包（レボフロキサシンとして）,加算1,,139.3,,,,
内用薬,6241018F1ZZZ,【般】シタフロキサシン錠５０ｍｇ,シタフロキサシン水和物,５０ｍｇ１錠,"加算1,2",,79.9,,,,
内用薬,6249002F1ZZZ,【般】リネゾリド錠６００ｍｇ,リネゾリド,６００ｍｇ１錠,"加算1,2",,5975.4,,,,
内用薬,6250002D1ZZZ,【般】アシクロビル顆粒４０％,アシクロビル,４０％１ｇ,"加算1,2",,56.9,,,,
内用薬,6250002F1ZZZ,【般】アシクロビル錠２００ｍｇ,アシクロビル,２００ｍｇ１錠,"加算1,2",,32.3,,,,
内用薬,6250002F2ZZZ,【般】アシクロビル錠４００ｍｇ,アシクロビル,４００ｍｇ１錠,"加算1,2",,46.3,,,,
内用薬,6250002Q1ZZZ,【般】アシクロビル経口ゼリー２００ｍｇ,アシクロビル,２００ｍｇ１包,加算1,,158.9,,,,
内用薬,6250002Q2ZZZ,【般】アシクロビル経口ゼリー８００ｍｇ,アシクロビル,８００ｍｇ１包,加算1,,465.1,,,,
内用薬,6250002Q3ZZZ,【般】アシクロビルシロップ８％,アシクロビル,８％１ｍＬ,加算1,,26.6,,,,
内用薬,6250002R1ZZZ,【般】アシクロビルシロップ用８０％,アシクロビル,８０％１ｇ,加算1,,176.8,,,,
内用薬,6250019D1ZZZ,【般】バラシクロビル顆粒５０％,バラシクロビル塩酸塩,５０％１ｇ,"加算1,2",,174.2,,,,
内用薬,6250019F1ZZZ,【般】バラシクロビル錠５００ｍｇ,バラシクロビル塩酸塩,５００ｍｇ１錠,"加算1,2",,107.4,,,,
内用薬,6250019F2ZZZ,【般】バラシクロビル粒状錠５００ｍｇ,バラシクロビル塩酸塩,５００ｍｇ１包,加算1,,107.4,,,,
内用薬,6250021M1ZZZ,【般】オセルタミビルカプセル７５ｍｇ,オセルタミビルリン酸塩,７５ｍｇ１カプセル,"加算1,2",,129.7,,,,
内用薬,6250021R1ZZZ,【般】オセルタミビルシロップ用３％,オセルタミビルリン酸塩,３％１ｇ,"加算1,2",,95.5,,,,
内用薬,6250022FAZZZ,【般】リバビリン錠２００ｍｇ：ＲＥ,リバビリン,２００ｍｇ１錠,加算1,例外コード,298.2,該当する後発品の適応等が異なることから、一般名コードを例外コードへ変更,6250022F1030,リバビリン錠２００ｍｇＲＥ「マイラン」,
内用薬,6250022M1ZZZ,【般】リバビリンカプセル２００ｍｇ：ＲＥ,リバビリン,２００ｍｇ１カプセル,"加算1,2",,298.2,先発品はレベトールカプセル２００ｍｇ（同一成分の「コペガス錠２００ｍｇ」とは適応等が異なる）,,,
内用薬,6250029F1ZZZ,【般】エンテカビル錠０．５ｍｇ,エンテカビル水和物,０．５ｍｇ１錠,"加算1,2",,191.4,,,,
内用薬,6250029F2ZZZ,【般】エンテカビル口腔内崩壊錠０．５ｍｇ,エンテカビル水和物,０．５ｍｇ１錠,加算1,,191.4,,,,
内用薬,6250031F1ZZZ,【般】ファムシクロビル錠２５０ｍｇ,ファムシクロビル,２５０ｍｇ１錠,"加算1,2",,150.4,,,,
内用薬,6250031F2ZZZ,【般】ファムシクロビル錠５００ｍｇ,ファムシクロビル,５００ｍｇ１錠,加算1,,215.5,,,,
内用薬,6290002M1ZZZ,【般】フルコナゾールカプセル５０ｍｇ,フルコナゾール,５０ｍｇ１カプセル,"加算1,2",,160.8,,,,
内用薬,6290002M2ZZZ,【般】フルコナゾールカプセル１００ｍｇ,フルコナゾール,１００ｍｇ１カプセル,"加算1,2",,272.2,,,,
内用薬,6290004F1ZZZ,【般】イトラコナゾール錠５０ｍｇ,イトラコナゾール,５０ｍｇ１錠,加算1,,118.6,,,,
内用薬,6290004F2ZZZ,【般】イトラコナゾール錠１００ｍｇ,イトラコナゾール,１００ｍｇ１錠,加算1,,225.8,,,,
内用薬,6290004F3ZZZ,【般】イトラコナゾール錠２００ｍｇ,イトラコナゾール,２００ｍｇ１錠,加算1,,512.9,,,,
内用薬,6290004M1ZZZ,【般】イトラコナゾールカプセル５０ｍｇ,イトラコナゾール,５０ｍｇ１カプセル,"加算1,2",,118.6,,,,
内用薬,6290004S1ZZZ,【般】イトラコナゾール経口液１％,イトラコナゾール,１％１ｍＬ,"加算1,2",,36.6,,,,
内用薬,6290005F1ZZZ,【般】テルビナフィン錠１２５ｍｇ,テルビナフィン塩酸塩,１２５ｍｇ１錠,"加算1,2",,54,,,,
内用薬,8114004C1ZZZ,【般】モルヒネ硫酸塩徐放細粒２％（１２時間持続）,モルヒネ硫酸塩水和物,２％１ｇ,加算1,,403.7,,,,
内用薬,8114004C2ZZZ,【般】モルヒネ硫酸塩徐放細粒６％（１２時間持続）,モルヒネ硫酸塩水和物,６％１ｇ,加算1,,1065.5,,,,
内用薬,8119002F1ZZZ,【般】オキシコドン錠２．５ｍｇ,オキシコドン塩酸塩水和物,２．５ｍｇ１錠,加算1,,53.7,,,,
内用薬,8119002F2ZZZ,【般】オキシコドン錠５ｍｇ,オキシコドン塩酸塩水和物,５ｍｇ１錠,加算1,,99.3,,,,
内用薬,8119002F3ZZZ,【般】オキシコドン錠１０ｍｇ,オキシコドン塩酸塩水和物,１０ｍｇ１錠,加算1,,182.2,,,,
内用薬,8119002F4ZZZ,【般】オキシコドン錠２０ｍｇ,オキシコドン塩酸塩水和物,２０ｍｇ１錠,加算1,,337.2,,,,
内用薬,8119002G1ZZZ,【般】オキシコドン徐放錠５ｍｇ,オキシコドン塩酸塩水和物,５ｍｇ１錠,"加算1,2",,97,先発品はオキシコンチン錠５ｍｇ／該当する先発品の経過措置期限が令和2年3月31日であることから、同年4月1日以降は一般名処方加算対象が１のみとなる予定,,,
内用薬,8119002G2ZZZ,【般】オキシコドン徐放錠１０ｍｇ,オキシコドン塩酸塩水和物,１０ｍｇ１錠,"加算1,2",,180.1,先発品はオキシコンチン錠１０ｍｇ／該当する先発品の経過措置期限が令和2年3月31日であることから、同年4月1日以降は一般名処方加算対象が１のみとなる予定,,,
内用薬,8119002G3ZZZ,【般】オキシコドン徐放錠２０ｍｇ,オキシコドン塩酸塩水和物,２０ｍｇ１錠,"加算1,2",,327.9,先発品はオキシコンチン錠２０ｍｇ／該当する先発品の経過措置期限が令和2年3月31日であることから、同年4月1日以降は一般名処方加算対象が１のみとなる予定,,,
内用薬,8119002G4ZZZ,【般】オキシコドン徐放錠４０ｍｇ,オキシコドン塩酸塩水和物,４０ｍｇ１錠,"加算1,2",,599.3,先発品はオキシコンチン錠４０ｍｇ／該当する先発品の経過措置期限が令和2年3月31日であることから、同年4月1日以降は一般名処方加算対象が１のみとなる予定,,,
内用薬,8119002G5ZZZ,【般】オキシコドン徐放錠５ｍｇ（乱用防止製剤）,オキシコドン塩酸塩水和物,５ｍｇ１錠,"加算1,2",,97,先発品はオキシコンチンＴＲ錠５ｍｇ,,,
内用薬,8119002G6ZZZ,【般】オキシコドン徐放錠１０ｍｇ（乱用防止製剤）,オキシコドン塩酸塩水和物,１０ｍｇ１錠,"加算1,2",,180.1,先発品はオキシコンチンＴＲ錠１０ｍｇ,,,
内用薬,8119002G7ZZZ,【般】オキシコドン徐放錠２０ｍｇ（乱用防止製剤）,オキシコドン塩酸塩水和物,２０ｍｇ１錠,"加算1,2",,327.9,先発品はオキシコンチンＴＲ錠２０ｍｇ,,,
内用薬,8119002G8ZZZ,【般】オキシコドン徐放錠４０ｍｇ（乱用防止製剤）,オキシコドン塩酸塩水和物,４０ｍｇ１錠,"加算1,2",,599.3,先発品はオキシコンチンＴＲ錠４０ｍｇ,,,
内用薬,8119002N1ZZZ,【般】オキシコドン徐放カプセル５ｍｇ,オキシコドン塩酸塩水和物,５ｍｇ１カプセル,加算1,,97,,,,
内用薬,8119002N2ZZZ,【般】オキシコドン徐放カプセル１０ｍｇ,オキシコドン塩酸塩水和物,１０ｍｇ１カプセル,加算1,,180.1,,,,
内用薬,8119002N3ZZZ,【般】オキシコドン徐放カプセル２０ｍｇ,オキシコドン塩酸塩水和物,２０ｍｇ１カプセル,加算1,,327.9,,,,
内用薬,8119002N4ZZZ,【般】オキシコドン徐放カプセル４０ｍｇ,オキシコドン塩酸塩水和物,４０ｍｇ１カプセル,加算1,,599.3,,,,
外用薬,1141700J3ZZZ,【般】アセトアミノフェン坐剤２００ｍｇ,アセトアミノフェン,２００ｍｇ１個,"加算1,2",,20.3,,,,
外用薬,1147700J1ZZZ,【般】ジクロフェナクＮａ坐剤１２．５ｍｇ,ジクロフェナクナトリウム,１２．５ｍｇ１個,"加算1,2",,19.7,,,,
外用薬,1147700J2ZZZ,【般】ジクロフェナクＮａ坐剤２５ｍｇ,ジクロフェナクナトリウム,２５ｍｇ１個,"加算1,2",,20.3,,,,
外用薬,1147700J3ZZZ,【般】ジクロフェナクＮａ坐剤５０ｍｇ,ジクロフェナクナトリウム,５０ｍｇ１個,"加算1,2",,20.3,,,,
外用薬,1147700J4ZZZ,【般】ジクロフェナクＮａ注腸剤２５ｍｇ,ジクロフェナクナトリウム,２５ｍｇ１筒,加算1,,93.1,,,,
外用薬,1147700J5ZZZ,【般】ジクロフェナクＮａ注腸剤５０ｍｇ,ジクロフェナクナトリウム,５０ｍｇ１筒,加算1,,93.9,,,,
外用薬,1149700J1ZZZ,【般】ケトプロフェン坐剤５０ｍｇ,ケトプロフェン,５０ｍｇ１個,加算1,,20.3,,,,
外用薬,1149700J2ZZZ,【般】ケトプロフェン坐剤７５ｍｇ,ケトプロフェン,７５ｍｇ１個,加算1,,23,,,,
外用薬,1149701J1ZZZ,【般】ピロキシカム坐剤２０ｍｇ,ピロキシカム,２０ｍｇ１個,"加算1,2",,20.3,該当する先発品及び後発品の経過措置期限が令和2年3月31日であることから、同年4月1日以降は一般名処方マスタから削除される予定,,,
外用薬,1214701S1ZZZ,【般】リドカインテープ１８ｍｇ（３０．５×５０．０ｍｍ）,リドカイン,（１８ｍｇ）３０．５ｍｍ×５０．０ｍｍ１枚,"加算1,2",,32.4,,,,
外用薬,1315700M1ZZZ,【般】デキサメタゾン眼軟膏０．０５％,デキサメタゾン,０．０５％１ｇ,加算1,,61.5,,,,
外用薬,1315700M2ZZZ,【般】デキサメタゾン眼軟膏０．１％,デキサメタゾン,０．１％１ｇ,加算1,,44.3,,,,
外用薬,1315701Q1ZZZ,【般】メタスルホ安息香酸デキサメタゾンＮａ点眼液０．０２％,デキサメタゾンメタスルホ安息香酸エステルナトリウム,０．０２％１ｍＬ,加算1,,12.8,,,,
外用薬,1315701Q2ZZZ,【般】メタスルホ安息香酸デキサメタゾンＮａ点眼液０．０５％,デキサメタゾンメタスルホ安息香酸エステルナトリウム,０．０５％１ｍＬ,加算1,,20.6,,,,
外用薬,1315701Q3ZZZ,【般】メタスルホ安息香酸デキサメタゾンＮａ点眼液０．１％,デキサメタゾンメタスルホ安息香酸エステルナトリウム,０．１％１ｍＬ,"加算1,2",,17.9,,,,
外用薬,1315701Q4ZZZ,【般】メタスルホ安息香酸デキサメタゾンＮａ点眼点耳点鼻液０．１％,デキサメタゾンメタスルホ安息香酸エステルナトリウム,０．１％１ｍＬ,加算1,,36.9,,,,
外用薬,1315702Q1ZZZ,【般】デキサメタゾンリン酸エステルＮａ点眼点耳点鼻液０．１％,デキサメタゾンリン酸エステルナトリウム,０．１％１ｍＬ,"加算1,2",,17.6,,,,
外用薬,1315704Q1ZZZ,【般】フルオロメトロン点眼液０．０２％,フルオロメトロン,０．０２％１ｍＬ,"加算1,2",,17.9,,,,
外用薬,1315704Q2ZZZ,【般】フルオロメトロン点眼液０．０５％,フルオロメトロン,０．０５％１ｍＬ,加算1,,19,,,,
外用薬,1315704Q3ZZZ,【般】フルオロメトロン点眼液０．１％,フルオロメトロン,０．１％１ｍＬ,"加算1,2",,19.1,,,,
外用薬,1315705M1ZZZ,【般】プレドニゾロン酢酸エステル眼軟膏０．２５％,プレドニゾロン酢酸エステル,０．２５％１ｇ,"加算1,2",,35.3,,,,
外用薬,1315706Q2ZZZ,【般】ベタメタゾンリン酸エステルＮａ点眼点耳点鼻液０．１％,ベタメタゾンリン酸エステルナトリウム,０．１％１ｍＬ,"加算1,2",,21.1,,,,
外用薬,1317706Q1ZZZ,【般】ゲンタマイシン硫酸塩点眼液０．３％,ゲンタマイシン硫酸塩,３ｍｇ１ｍＬ,加算1,,17.9,,,,
外用薬,1319701Q1ZZZ,【般】カルテオロール塩酸塩点眼液１％（非持続性）,カルテオロール塩酸塩,１％１ｍＬ,"加算1,2",,83.3,先発品はミケラン点眼液１％,,,
外用薬,1319701Q2ZZZ,【般】カルテオロール塩酸塩点眼液２％（非持続性）,カルテオロール塩酸塩,２％１ｍＬ,"加算1,2",,111.1,先発品はミケラン点眼液２％,,,
外用薬,1319701Q3ZZZ,【般】カルテオロール塩酸塩点眼液１％（持続性）,カルテオロール塩酸塩,１％１ｍＬ,"加算1,2",,209.7,先発品はミケランＬＡ点眼液１％,,,
外用薬,1319701Q4ZZZ,【般】カルテオロール塩酸塩点眼液２％（持続性）,カルテオロール塩酸塩,２％１ｍＬ,"加算1,2",,279.4,先発品はミケランＬＡ点眼液２％,,,
外用薬,1319702Q1ZZZ,【般】チモロール点眼液０．２５％（非持続性）,チモロールマレイン酸塩,０．２５％１ｍＬ,"加算1,2",,57.2,先発品はチモプトール点眼液０．２５％,,,
外用薬,1319702Q2ZZZ,【般】チモロール点眼液０．５％（非持続性）,チモロールマレイン酸塩,０．５％１ｍＬ,"加算1,2",,81.9,先発品はチモプトール点眼液０．５％,,,
外用薬,1319702Q3ZZZ,【般】チモロール点眼液０．２５％（持続性）,チモロールマレイン酸塩,０．２５％１ｍＬ,"加算1,2",,36.3,先発品はチモプトールＸＥ点眼液０．２５％／リズモンＴＧ点眼液０．２５％,,,
外用薬,1319702Q4ZZZ,【般】チモロール点眼液０．５％（持続性）,チモロールマレイン酸塩,０．５％１ｍＬ,"加算1,2",,285.8,先発品はチモプトールＸＥ点眼液０．５％／リズモンＴＧ点眼液０．５％,,,
外用薬,1319703Q2ZZZ,【般】アズレンスルホン酸Ｎａ点眼液０．０２％５ｍＬ,アズレン,０．０２％５ｍＬ１瓶,加算1,,88.8,,,,
外用薬,1319706Q3ZZZ,【般】ピレノキシン点眼液０．００５％５ｍＬ,ピレノキシン,０．００５％５ｍＬ１瓶,加算1,,64.9,,,,
外用薬,1319709Q3ZZZ,【般】コンドロイチン硫酸エステルＮａ点眼液１％５ｍＬ,コンドロイチン硫酸エステルナトリウム,１％５ｍＬ１瓶,加算1,,86.4,,,,
外用薬,1319709Q4ZZZ,【般】コンドロイチン硫酸エステルＮａ点眼液３％５ｍＬ,コンドロイチン硫酸エステルナトリウム,３％５ｍＬ１瓶,加算1,,88.8,,,,
外用薬,1319710Q2ZZZ,【般】シアノコバラミン点眼液０．０２％,シアノコバラミン,０．０２％５ｍＬ１瓶,"加算1,2",,86.4,,,,
